id,source,model_full,variant,year,price_lacs,mileage_km,transmission,city,area,badge,rating,pics,ago,region,url,img,days,body,posted_date,dupkey,dup,first_seen,is_new,prev_high,price_drop,flags,price_pkr
11829511,PakWheels,Nissan Clipper,G Four,2013,14.0,150600.0,Automatic,Rawalpindi,Rawalpindi,,,12.0,8d,core,https://www.pakwheels.com/used-cars/nissan-clipper-2013-for-sale-in-rawalpindi-11829511,https://cache1.pakwheels.com/ad_pictures/1488/nissan-clipper-g-four-3-2013-148848209.jpg,8.0,Van,2026-08-07,nissan clipper|2013|14.0|150600,False,2026-08-08T15:26,False,14.0,,,1400000.0
11828626,PakWheels,Daihatsu Hijet,VAN Cruise,2010,15.75,100000.0,Automatic,Islamabad,Islamabad,,,7.0,8d,core,https://www.pakwheels.com/used-cars/daihatsu-hijet-2010-for-sale-in-islamabad-11828626,https://cache3.pakwheels.com/ad_pictures/1488/daihatsu-hijet-van-cruise-2010-148836054.jpg,8.0,Van,2026-08-07,daihatsu hijet|2010|15.75|100000,False,2026-08-08T15:26,False,15.75,,,1575000.0
11825636,PakWheels,Daihatsu Hijet,VAN Cruise Turbo,2013,16.2,200000.0,Automatic,Islamabad,Islamabad,,,15.0,8d,core,https://www.pakwheels.com/used-cars/daihatsu-hijet-2013-for-sale-in-islamabad-11825636,https://cache4.pakwheels.com/ad_pictures/1487/daihatsu-hijet-van-cruise-turbo-2013-148785497.jpg,8.0,Van,2026-08-07,daihatsu hijet|2013|16.2|200000,False,2026-08-08T15:26,False,16.9,0.7,,1620000.0
11825456,PakWheels,Suzuki Alto,G,2013,18.5,86981.0,Automatic,Rawalpindi,Rawalpindi,,,12.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2013-for-sale-in-rawalpindi-11825456,https://cache2.pakwheels.com/ad_pictures/1487/suzuki-alto-g-4-2013-148782208.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2013|18.5|86981,False,2026-08-08T15:26,False,18.5,,,1850000.0
11700505,PakWheels,Nissan Moco,X Idling Stop,2012,19.8,140000.0,Automatic,Islamabad,Islamabad,,,20.0,8d,core,https://www.pakwheels.com/used-cars/nissan-moco-2012-for-sale-in-islamabad-11700505,https://cache3.pakwheels.com/ad_pictures/1468/nissan-moco-x-idling-stop-4-2012-146863214.jpg,8.0,Hatchback,2026-08-07,nissan moco|2012|19.8|140000,False,2026-07-30T17:22,False,19.8,,,1980000.0
11827424,PakWheels,Suzuki Alto,,2012,20.5,170000.0,Automatic,Rawalpindi,Rawalpindi,,,6.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2012-for-sale-in-rawalpindi-11827424,https://cache1.pakwheels.com/ad_pictures/1488/suzuki-alto-2012-148815387.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2012|20.5|170000,False,2026-08-08T15:26,False,20.5,,,2050000.0
11828796,PakWheels,Suzuki Alto,ECO S,2014,21.5,150000.0,Automatic,Islamabad,Islamabad,,,10.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2014-for-sale-in-islamabad-11828796,https://cache2.pakwheels.com/ad_pictures/1488/suzuki-alto-eco-s-2014-148838164.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2014|21.5|150000,False,2026-08-08T15:26,False,21.5,,,2150000.0
11655532,PakWheels,Daihatsu Move Conte,,2015,21.8,108000.0,Automatic,Rawalpindi,Rawalpindi,,,13.0,8d,core,https://www.pakwheels.com/used-cars/daihatsu-move-conte-2015-for-sale-in-rawalpindi-11655532,https://cache1.pakwheels.com/ad_pictures/1461/daihatsu-move-conte-2015-146179914.jpg,8.0,Tall-boy,2026-08-07,daihatsu move conte|2015|21.8|108000,False,2026-08-08T15:26,False,21.8,,,2180000.0
11829447,PakWheels,Honda Zest,W Turbo,2010,22.0,95000.0,Automatic,Rawalpindi,Rawalpindi,,,20.0,8d,core,https://www.pakwheels.com/used-cars/honda-zest-2010-for-sale-in-rawalpindi-11829447,https://cache3.pakwheels.com/ad_pictures/1488/honda-zest-w-turbo-2010-148847278.jpg,8.0,Tall-boy,2026-08-07,honda zest|2010|22.0|95000,False,2026-08-08T15:26,False,22.0,,,2200000.0
11828119,PakWheels,Suzuki Alto,E,2014,22.9,65000.0,Automatic,Rawalpindi,Rawalpindi,,,12.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2014-for-sale-in-rawalpindi-11828119,https://cache2.pakwheels.com/ad_pictures/1488/suzuki-alto-e-2014-148828155.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2014|22.9|65000,False,2026-08-08T15:26,False,22.9,,,2290000.0
11828541,PakWheels,Daihatsu Move,Custom X,2013,23.6,123800.0,Automatic,Islamabad,Islamabad,,,20.0,8d,core,https://www.pakwheels.com/used-cars/daihatsu-move-2013-for-sale-in-islamabad-11828541,https://cache4.pakwheels.com/ad_pictures/1488/daihatsu-move-custom-x-2013-148834658.jpg,8.0,Tall-boy,2026-08-07,daihatsu move|2013|23.6|123800,False,2026-08-08T15:26,False,23.8,0.2,,2360000.0
11827043,PakWheels,Suzuki Alto,ECO S,2014,23.75,150000.0,Automatic,Rawalpindi,Rawalpindi,,,6.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2014-for-sale-in-rawalpindi-11827043,https://cache2.pakwheels.com/ad_pictures/1488/suzuki-alto-eco-s-2014-148809487.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2014|23.75|150000,False,2026-08-08T15:26,False,23.75,,,2375000.0
11825697,PakWheels,Suzuki Alto,,2012,23.8,99000.0,Automatic,Rawalpindi,Rawalpindi,,,14.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2012-for-sale-in-rawalpindi-11825697,https://cache1.pakwheels.com/ad_pictures/1487/suzuki-alto-2012-148786674.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2012|23.8|99000,False,2026-08-08T15:26,False,23.8,,,2380000.0
11828171,PakWheels,Suzuki Wagon R,Stingray Limited,2010,23.85,130154.0,Automatic,Rawalpindi,Rawalpindi,,,13.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2010-for-sale-in-rawalpindi-11828171,https://cache1.pakwheels.com/ad_pictures/1488/suzuki-wagon-r-stingray-limited-2010-148829238.jpg,8.0,Tall-boy,2026-08-07,suzuki wagon r|2010|23.85|130154,False,2026-08-08T15:26,False,23.85,,,2385000.0
11829878,PakWheels,Mazda Carol,GS,2014,24.0,150000.0,Automatic,Islamabad,Islamabad,,,8.0,8d,core,https://www.pakwheels.com/used-cars/mazda-carol-2014-for-sale-in-islamabad-11829878,https://cache2.pakwheels.com/ad_pictures/1488/mazda-carol-gs-4-2014-148852751.jpg,8.0,Hatchback,2026-08-07,mazda carol|2014|24.0|150000,False,2026-08-13T03:43,False,24.0,,,2400000.0
11825650,PakWheels,Daihatsu Mira,L,2013,25.0,105000.0,Automatic,Rawalpindi,Rawalpindi,,,11.0,8d,core,https://www.pakwheels.com/used-cars/daihatsu-mira-2013-for-sale-in-rawalpindi-11825650,https://cache3.pakwheels.com/ad_pictures/1487/daihatsu-mira-l-10-2013-148785605.jpg,8.0,Hatchback,2026-08-07,daihatsu mira|2013|25.0|105000,False,2026-08-08T15:26,False,25.0,,,2500000.0
11751893,PakWheels,Suzuki Wagon R,FX Limited,2012,25.8,140000.0,Automatic,Islamabad,Islamabad,,,20.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2012-for-sale-in-islamabad-11751893,https://cache3.pakwheels.com/ad_pictures/1477/suzuki-wagon-r-fx-limited-2012-147708102.jpg,8.0,Tall-boy,2026-08-07,suzuki wagon r|2012|25.8|140000,False,2026-08-08T15:26,False,25.8,,,2580000.0
11829743,PakWheels,Suzuki Alto,VX,2024,26.5,52000.0,Manual,Rawalpindi,Rawalpindi,,,10.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-rawalpindi-11829743,https://cache1.pakwheels.com/ad_pictures/1488/suzuki-alto-vx-14-2024-148850835.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2024|26.5|52000,False,2026-08-08T15:26,False,26.5,,,2650000.0
11825868,PakWheels,Suzuki Alto,VXR,2022,26.5,27135.0,Manual,Rawalpindi,Rawalpindi,,,13.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-rawalpindi-11825868,https://cache3.pakwheels.com/ad_pictures/1487/suzuki-alto-vxr-2-2022-148789666.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2022|26.5|27135,False,2026-08-08T15:26,False,26.5,,,2650000.0
11793430,PakWheels,Daihatsu Move,Custom X,2016,26.5,153000.0,Automatic,Islamabad,Islamabad,,,8.0,8d,core,https://www.pakwheels.com/used-cars/daihatsu-move-2016-for-sale-in-islamabad-11793430,https://cache1.pakwheels.com/ad_pictures/1482/daihatsu-move-custom-x-2016-148291209.jpg,8.0,Tall-boy,2026-08-07,daihatsu move|2016|26.5|153000,False,2026-07-31T17:04,False,26.5,,,2650000.0
11825903,PakWheels,Suzuki Alto,VXR,2021,26.8,46040.0,Manual,Islamabad,Islamabad,,,9.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-islamabad-11825903,https://cache4.pakwheels.com/ad_pictures/1487/suzuki-alto-vxr-2-2021-148790095.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2021|26.8|46040,False,2026-08-08T15:26,False,26.8,,,2680000.0
11830034,PakWheels,Honda N One,Tourer,2015,27.0,75000.0,Automatic,Islamabad,Islamabad,,,8.0,8d,core,https://www.pakwheels.com/used-cars/honda-n-one-2015-for-sale-in-islamabad-11830034,https://cache3.pakwheels.com/ad_pictures/1488/honda-none-tourer-2015-148854778.jpg,8.0,Tall-boy,2026-08-07,honda n one|2015|27.0|75000,False,2026-08-08T15:26,False,27.0,,,2700000.0
11825805,PakWheels,Suzuki Alto,VXR,2022,27.0,26000.0,Manual,Islamabad,Islamabad,,,10.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-islamabad-11825805,https://cache2.pakwheels.com/ad_pictures/1487/suzuki-alto-vxr-2-2022-148788527.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2022|27.0|26000,False,2026-08-08T15:26,False,27.0,,,2700000.0
11825780,PakWheels,Suzuki Alto,VXL,2021,27.5,99890.0,Automatic,Islamabad,Islamabad,,,20.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-islamabad-11825780,https://cache1.pakwheels.com/ad_pictures/1487/suzuki-alto-vxl-2-2021-148788020.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2021|27.5|99890,False,2026-08-08T15:26,False,27.5,,,2750000.0
11829110,PakWheels,Suzuki Alto,VXL,2021,27.8,103000.0,Automatic,Islamabad,Islamabad,,,9.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-islamabad-11829110,https://cache2.pakwheels.com/ad_pictures/1488/suzuki-alto-vxl-2-2021-148842685.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2021|27.8|103000,False,2026-08-08T15:26,False,27.8,,,2780000.0
11829493,PakWheels,Suzuki Alto,VXL,2022,27.9,72000.0,Automatic,Islamabad,Islamabad,,,16.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-islamabad-11829493,https://cache2.pakwheels.com/ad_pictures/1488/suzuki-alto-vxl-2-2022-148847854.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2022|27.9|72000,False,2026-08-08T15:26,False,27.9,,,2790000.0
11828288,PakWheels,Suzuki Alto,VXR,2023,28.0,33000.0,Manual,Islamabad,Islamabad,,,10.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-islamabad-11828288,https://cache1.pakwheels.com/ad_pictures/1488/suzuki-alto-vxr-2-2023-148830523.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2023|28.0|33000,False,2026-08-08T15:26,False,28.0,,,2800000.0
11828624,PakWheels,Daihatsu Move,,2016,28.25,105000.0,Automatic,Rawalpindi,Rawalpindi,,,9.0,8d,core,https://www.pakwheels.com/used-cars/daihatsu-move-2016-for-sale-in-rawalpindi-11828624,https://cache3.pakwheels.com/ad_pictures/1488/daihatsu-move-2016-148835987.jpg,8.0,Tall-boy,2026-08-07,daihatsu move|2016|28.25|105000,False,2026-08-08T15:26,False,28.25,,,2825000.0
11829335,PakWheels,Suzuki Alto,VXR,2024,29.1,45000.0,Manual,Islamabad,Islamabad,,,7.0,8d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2024-for-sale-in-islamabad-11829335,https://cache1.pakwheels.com/ad_pictures/1488/suzuki-alto-vxr-2-2024-148845684.jpg,8.0,Hatchback,2026-08-07,suzuki alto|2024|29.1|45000,False,2026-08-08T15:26,False,29.1,,,2910000.0
11819899,PakWheels,Suzuki Alto,VXR,2025,19.2,44500.0,Manual,Islamabad,Islamabad,,,17.0,9d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2025-for-sale-in-islamabad-11819899,https://cache1.pakwheels.com/ad_pictures/1486/suzuki-alto-vxr-2-2025-148699071.jpg,9.0,Hatchback,2026-08-06,suzuki alto|2025|19.2|44500,False,2026-08-08T15:26,False,19.2,,too cheap for year - likely instalment ad,1920000.0
11825372,PakWheels,Suzuki Every,Wagon,2013,19.3,185099.0,Automatic,Rawalpindi,Rawalpindi,,,12.0,9d,core,https://www.pakwheels.com/used-cars/suzuki-every-wagon-2013-for-sale-in-rawalpindi-11825372,https://cache4.pakwheels.com/ad_pictures/1487/suzuki-every-wagon-2013-148780953.jpg,9.0,Van,2026-08-06,suzuki every|2013|19.3|185099,False,2026-08-08T15:26,False,19.7,0.4,,1930000.0
11823026,PakWheels,Suzuki Alto,E,2013,21.25,150000.0,Automatic,Islamabad,Islamabad,,,8.0,9d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2013-for-sale-in-islamabad-11823026,https://cache1.pakwheels.com/ad_pictures/1487/suzuki-alto-e-2013-148748221.jpg,9.0,Hatchback,2026-08-06,suzuki alto|2013|21.25|150000,False,2026-08-08T15:26,False,22.45,1.2,,2125000.0
11823731,PakWheels,Toyota Pixis,Mega L SA,2015,22.9,82000.0,Automatic,Islamabad,Islamabad,,,10.0,9d,core,https://www.pakwheels.com/used-cars/toyota-pixis-mega-2015-for-sale-in-islamabad-11823731,https://cache2.pakwheels.com/ad_pictures/1487/toyota-pixis-mega-l-sa-4-2015-148758222.jpg,9.0,Hatchback,2026-08-06,toyota pixis|2015|22.9|82000,False,2026-08-08T15:26,False,22.9,,,2290000.0
11823962,PakWheels,Nissan Moco,,2014,23.0,187388.0,Automatic,Islamabad,Islamabad,,,8.0,9d,core,https://www.pakwheels.com/used-cars/nissan-moco-2014-for-sale-in-islamabad-11823962,https://cache4.pakwheels.com/ad_pictures/1487/nissan-moco-2014-148761888.jpg,9.0,Hatchback,2026-08-06,nissan moco|2014|23.0|187388,False,2026-08-08T15:26,False,23.0,,,2300000.0
11821096,PakWheels,Toyota Pixis,D,2013,23.8,166000.0,Automatic,Rawalpindi,Rawalpindi,,,17.0,9d,core,https://www.pakwheels.com/used-cars/toyota-pixis-epoch-2013-for-sale-in-rawalpindi-11821096,https://cache1.pakwheels.com/ad_pictures/1487/toyota-pixis-d-3-2013-148715015.jpg,9.0,Hatchback,2026-08-06,toyota pixis|2013|23.8|166000,False,2026-08-06T14:01,False,24.5,0.7,,2380000.0
11824609,PakWheels,Suzuki Every,Wagon JP Turbo,2013,23.9,159000.0,Automatic,Islamabad,Islamabad,,,7.0,9d,core,https://www.pakwheels.com/used-cars/suzuki-every-wagon-2013-for-sale-in-islamabad-11824609,https://cache1.pakwheels.com/ad_pictures/1487/suzuki-every-wagon-jp-turbo-2013-148769748.jpg,9.0,Van,2026-08-06,suzuki every|2013|23.9|159000,False,2026-08-08T15:26,False,23.9,,,2390000.0
11821877,PakWheels,Suzuki Alto,X,2015,23.9,128000.0,Automatic,Rawalpindi,Rawalpindi,,,8.0,9d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2015-for-sale-in-rawalpindi-11821877,https://cache3.pakwheels.com/ad_pictures/1487/suzuki-alto-x-9-2015-148729233.jpg,9.0,Hatchback,2026-08-06,suzuki alto|2015|23.9|128000,False,2026-08-06T14:01,False,23.9,,,2390000.0
11823910,PakWheels,Mitsubishi EK Custom,,2014,23.95,107000.0,Automatic,Islamabad,Islamabad,,,7.0,9d,core,https://www.pakwheels.com/used-cars/mitsubishi-ek-custom-2014-for-sale-in-islamabad-11823910,https://cache3.pakwheels.com/ad_pictures/1487/mitsubishi-ek-custom-2014-148760627.jpg,9.0,Hatchback,2026-08-06,mitsubishi ek custom|2014|23.95|107000,False,2026-08-08T15:26,False,23.95,,,2395000.0
11666366,PakWheels,Toyota Pixis,X,2013,24.25,102200.0,Automatic,Islamabad,Islamabad,,,12.0,9d,core,https://www.pakwheels.com/used-cars/toyota-pixis-epoch-2013-for-sale-in-islamabad-11666366,https://cache2.pakwheels.com/ad_pictures/1463/toyota-pixis-x-38-2013-146340543.jpg,9.0,Hatchback,2026-08-06,toyota pixis|2013|24.25|102200,False,2026-08-06T14:01,False,24.25,,,2425000.0
11811907,PakWheels,Daihatsu Move,X Limited,2014,24.85,89000.0,Automatic,Islamabad,Islamabad,,,19.0,9d,core,https://www.pakwheels.com/used-cars/daihatsu-move-2014-for-sale-in-islamabad-11811907,https://cache4.pakwheels.com/ad_pictures/1485/daihatsu-move-x-limited-2014-148578044.jpg,9.0,Tall-boy,2026-08-06,daihatsu move|2014|24.85|89000,False,2026-08-05T12:30,False,24.85,,,2485000.0
11821362,PakWheels,Daihatsu Move,,2014,24.9,90000.0,Automatic,Rawalpindi,Rawalpindi,,,20.0,9d,core,https://www.pakwheels.com/used-cars/daihatsu-move-2014-for-sale-in-rawalpindi-11821362,https://cache2.pakwheels.com/ad_pictures/1487/daihatsu-move-2014-148718657.jpg,9.0,Tall-boy,2026-08-06,daihatsu move|2014|24.9|90000,False,2026-08-06T14:01,False,24.9,,,2490000.0
11823583,PakWheels,Suzuki Alto,VXR,2022,25.0,50300.0,Manual,Islamabad,Islamabad,,,11.0,9d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-islamabad-11823583,https://cache2.pakwheels.com/ad_pictures/1487/suzuki-alto-vxr-2-2022-148756292.jpg,9.0,Hatchback,2026-08-06,suzuki alto|2022|25.0|50300,False,2026-08-08T15:26,False,25.0,,,2500000.0
11822674,PakWheels,Daihatsu Mira,G Smart Drive Package,2012,25.0,80000.0,Automatic,Rawalpindi,Rawalpindi,,,16.0,9d,core,https://www.pakwheels.com/used-cars/daihatsu-mira-2012-for-sale-in-rawalpindi-11822674,https://cache4.pakwheels.com/ad_pictures/1487/daihatsu-mira-g-smart-drive-package-2012-148741435.jpg,9.0,Hatchback,2026-08-06,daihatsu mira|2012|25.0|80000,False,2026-08-08T15:26,False,25.0,,,2500000.0
11780395,PakWheels,Suzuki Wagon R,,2014,25.1,89000.0,Automatic,Islamabad,Islamabad,,,13.0,9d,core,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2014-for-sale-in-islamabad-11780395,https://cache2.pakwheels.com/ad_pictures/1482/suzuki-wagon-r-2014-148261234.jpg,9.0,Tall-boy,2026-08-06,suzuki wagon r|2014|25.1|89000,False,2026-07-30T17:22,False,25.1,,,2510000.0
11823031,PakWheels,Suzuki Every,GA,2019,26.0,90000.0,Automatic,Islamabad,Islamabad,,,5.0,9d,core,https://www.pakwheels.com/used-cars/suzuki-every-2019-for-sale-in-islamabad-11823031,https://cache3.pakwheels.com/ad_pictures/1487/suzuki-every-ga-2019-148747070.jpg,9.0,Van,2026-08-06,suzuki every|2019|26.0|90000,False,2026-08-08T15:26,False,26.0,,,2600000.0
11822704,PakWheels,Daihatsu Mira,L,2013,26.0,130000.0,Automatic,Islamabad,Islamabad,,,15.0,9d,core,https://www.pakwheels.com/used-cars/daihatsu-mira-2013-for-sale-in-islamabad-11822704,https://cache2.pakwheels.com/ad_pictures/1487/daihatsu-mira-l-10-2013-148742060.jpg,9.0,Hatchback,2026-08-06,daihatsu mira|2013|26.0|130000,False,2026-08-08T15:26,False,26.0,,,2600000.0
11824350,PakWheels,Suzuki Alto,,2015,26.8,140000.0,Automatic,Islamabad,Islamabad,,,7.0,9d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2015-for-sale-in-islamabad-11824350,https://cache3.pakwheels.com/ad_pictures/1487/suzuki-alto-2015-148767016.jpg,9.0,Hatchback,2026-08-06,suzuki alto|2015|26.8|140000,False,2026-08-08T15:26,False,26.8,,,2680000.0
11822728,PakWheels,Suzuki Alto,F,2016,26.9,105000.0,Automatic,Islamabad,Islamabad,,,9.0,9d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2016-for-sale-in-islamabad-11822728,https://cache3.pakwheels.com/ad_pictures/1487/suzuki-alto-f-2-2016-148742437.jpg,9.0,Hatchback,2026-08-06,suzuki alto|2016|26.9|105000,False,2026-08-08T15:26,False,26.9,,,2690000.0
11699169,PakWheels,Suzuki Alto,Turbo RS,2015,27.0,139737.0,Automatic,Rawalpindi,Rawalpindi,,,7.0,9d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2015-for-sale-in-rawalpindi-11699169,https://cache3.pakwheels.com/ad_pictures/1468/suzuki-alto-turbo-rs-2015-146842065.jpg,9.0,Hatchback,2026-08-06,suzuki alto|2015|27.0|139737,False,2026-07-30T17:22,False,27.5,0.5,,2700000.0
11823592,PakWheels,Mazda Carol,,2013,27.27,98000.0,Automatic,Rawalpindi,Rawalpindi,,,6.0,9d,core,https://www.pakwheels.com/used-cars/mazda-carol-2013-for-sale-in-rawalpindi-11823592,https://cache2.pakwheels.com/ad_pictures/1487/mazda-carol-2013-148755747.jpg,9.0,Hatchback,2026-08-06,mazda carol|2013|27.27|98000,False,2026-08-08T15:26,False,27.5,0.23,,2727000.0
11635716,PakWheels,Suzuki Wagon R,FX,2016,27.5,135000.0,Automatic,Islamabad,Islamabad,,,8.0,9d,core,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2016-for-sale-in-islamabad-11635716,https://cache1.pakwheels.com/ad_pictures/1458/suzuki-wagon-r-fx-2-2016-145889639.jpg,9.0,Tall-boy,2026-08-06,suzuki wagon r|2016|27.5|135000,False,2026-07-30T17:22,False,27.75,0.25,,2750000.0
11623244,PakWheels,Suzuki Every,,2025,28.0,14950.0,Manual,Rawalpindi,Rawalpindi,,,6.0,9d,core,https://www.pakwheels.com/used-cars/suzuki-every-2025-for-sale-in-rawalpindi-11623244,https://cache2.pakwheels.com/ad_pictures/1457/suzuki-every-2025-145701020.jpg,9.0,Van,2026-08-06,suzuki every|2025|28.0|14950,False,2026-08-06T14:01,False,28.0,,,2800000.0
11816760,PakWheels,Suzuki Alto,X,2010,10.85,112233.0,Automatic,Rawalpindi,Rawalpindi,,,20.0,10d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2010-for-sale-in-rawalpindi-11816760,https://cache1.pakwheels.com/ad_pictures/1486/suzuki-alto-x-9-2010-148649398.jpg,10.0,Hatchback,2026-08-05,suzuki alto|2010|10.85|112233,False,2026-08-05T12:30,False,17.45,6.6,,1085000.0
11819210,PakWheels,Nissan Clipper,E,2014,16.95,120000.0,Automatic,Rawalpindi,Rawalpindi,,,9.0,10d,core,https://www.pakwheels.com/used-cars/nissan-clipper-2014-for-sale-in-rawalpindi-11819210,https://cache3.pakwheels.com/ad_pictures/1486/nissan-clipper-e-7-2019-148689281.jpg,10.0,Van,2026-08-05,nissan clipper|2014|16.95|120000,False,2026-08-06T14:01,False,16.95,,,1695000.0
11406670,PakWheels,Mazda Scrum,,2012,18.0,112983.0,Automatic,Rawalpindi,Rawalpindi,,,17.0,10d,core,https://www.pakwheels.com/used-cars/mazda-scrum-van-2012-for-sale-in-rawalpindi-11406670,https://cache1.pakwheels.com/ad_pictures/1423/mazda-scrum-2012-142374973.jpg,10.0,Van,2026-08-05,mazda scrum|2012|18.0|112983,False,2026-08-06T14:01,False,18.0,,,1800000.0
11819989,PakWheels,Honda Zest,Sports G Turbo,2011,18.25,172000.0,Automatic,Islamabad,Islamabad,,,12.0,10d,core,https://www.pakwheels.com/used-cars/honda-zest-2011-for-sale-in-islamabad-11819989,https://cache1.pakwheels.com/ad_pictures/1487/honda-zest-sports-g-turbo-2011-148700041.jpg,10.0,Tall-boy,2026-08-05,honda zest|2011|18.25|172000,False,2026-08-06T14:01,False,18.25,,,1825000.0
11820606,PakWheels,Daihatsu Atrai Wagon,Custom Turbo R,2016,18.5,150000.0,Automatic,Rawalpindi,Rawalpindi,,,11.0,10d,core,https://www.pakwheels.com/used-cars/daihatsu-atrai-wagon-2016-for-sale-in-rawalpindi-11820606,https://cache2.pakwheels.com/ad_pictures/1487/daihatsu-atrai-wagon-custom-turbo-r-2016-148708465.jpg,10.0,Van,2026-08-05,daihatsu atrai wagon|2016|18.5|150000,False,2026-08-06T14:01,False,19.9,1.4,,1850000.0
11817356,PakWheels,Mitsubishi Pajero Mini,VR,2012,19.0,128000.0,Automatic,Islamabad,Islamabad,,,17.0,10d,core,https://www.pakwheels.com/used-cars/mitsubishi-pajero-mini-2012-for-sale-in-islamabad-11817356,https://cache2.pakwheels.com/ad_pictures/1486/mitsubishi-pajero-mini-vr-2012-148659847.jpg,10.0,Tall-boy,2026-08-05,mitsubishi pajero mini|2012|19.0|128000,False,2026-08-06T14:01,False,19.0,,,1900000.0
11819965,PakWheels,Suzuki Alto,G,2012,19.2,88000.0,Automatic,Rawalpindi,Rawalpindi,,,20.0,10d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2012-for-sale-in-rawalpindi-11819965,https://cache2.pakwheels.com/ad_pictures/1486/suzuki-alto-g-4-2012-148699891.jpg,10.0,Hatchback,2026-08-05,suzuki alto|2012|19.2|88000,False,2026-08-06T14:01,False,19.2,,,1920000.0
11820829,PakWheels,Mitsubishi EK Wagon,M E Assist,2014,20.0,120000.0,Automatic,Islamabad,Islamabad,,,7.0,10d,core,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2014-for-sale-in-islamabad-11820829,https://cache4.pakwheels.com/ad_pictures/1487/mitsubishi-ek-wagon-m-e-assist-2014-148711209.jpg,10.0,Hatchback,2026-08-05,mitsubishi ek wagon|2014|20.0|120000,False,2026-08-06T14:01,False,21.0,1.0,,2000000.0
11423260,PakWheels,Suzuki Every,Wagon PZ Turbo,2013,20.7,20000.0,Automatic,Rawalpindi,Rawalpindi,,,13.0,10d,core,https://www.pakwheels.com/used-cars/suzuki-every-wagon-2013-for-sale-in-rawalpindi-11423260,https://cache2.pakwheels.com/ad_pictures/1431/suzuki-every-wagon-pz-turbo-2-2013-143162783.jpg,10.0,Van,2026-08-05,suzuki every|2013|20.7|20000,False,2026-08-06T14:01,False,21.6,0.9,,2070000.0
11819480,PakWheels,Honda Life,Diva,2011,21.0,153000.0,Automatic,Islamabad,Islamabad,,,18.0,10d,core,https://www.pakwheels.com/used-cars/honda-life-2011-for-sale-in-islamabad-11819480,https://cache1.pakwheels.com/ad_pictures/1486/honda-life-diva-2-2011-148692749.jpg,10.0,Hatchback,2026-08-05,honda life|2011|21.0|153000,False,2026-08-06T14:01,False,21.0,,,2100000.0
11819597,PakWheels,Suzuki Alto,F,2012,22.0,130000.0,Automatic,Islamabad,Islamabad,,,8.0,10d,core,https://www.pakwheels.com/used-cars/suzuki-alto-2012-for-sale-in-islamabad-11819597,https://cache1.pakwheels.com/ad_pictures/1486/suzuki-alto-f-2-2012-148694738.jpg,10.0,Hatchback,2026-08-05,suzuki alto|2012|22.0|130000,False,2026-08-06T14:01,False,22.0,,,2200000.0
